samples,computations,losses
424000,4240.0,0.26998742163181305
425000,4250.0,0.26992930442094804
426000,4260.0,0.26998102068901064
427000,4270.0,0.26994903713464735
428000,4280.0,0.26994828909635543
429000,4290.0,0.2699077597260475
430000,4300.0,0.2698715877532959
431000,4310.0,0.2699018824100494
432000,4320.0,0.2699021089076996
433000,4330.0,0.26988337755203246
434000,4340.0,0.2699456065893173
435000,4350.0,0.2699053072929382
436000,4360.0,0.26988756358623506
437000,4370.0,0.26987144857645035
438000,4380.0,0.2699108222126961
439000,4390.0,0.2698629230260849
440000,4400.0,0.2698942494392395
441000,4410.0,0.26991638481616975
442000,4420.0,0.2699987581372261
443000,4430.0,0.2698978102207184
444000,4440.0,0.2699069333076477
445000,4450.0,0.26995102018117906
446000,4460.0,0.26995495975017547
447000,4470.0,0.2699585795402527
448000,4480.0,0.2699189627170563
449000,4490.0,0.2699403890967369
450000,4500.0,0.2699286487698555
451000,4510.0,0.2699718651175499
452000,4520.0,0.270001704543829
453000,4530.0,0.26994443595409395
454000,4540.0,0.26997908085584643
455000,4550.0,0.2699708691239357
456000,4560.0,0.2699445420503616
457000,4570.0,0.26992175102233884
458000,4580.0,0.2698867277801037
459000,4590.0,0.2699064663052559
460000,4600.0,0.2699297425150871
461000,4610.0,0.26995724469423293
462000,4620.0,0.2699199955165386
463000,4630.0,0.2699641644954681
464000,4640.0,0.26992904156446457
465000,4650.0,0.26992728024721147
466000,4660.0,0.27001564830541613
467000,4670.0,0.27000426143407824
468000,4680.0,0.269961017370224
469000,4690.0,0.2700171487033367
470000,4700.0,0.27003281652927397
471000,4710.0,0.2699914835393429
472000,4720.0,0.2700420570373535
473000,4730.0,0.27003969848155973
474000,4740.0,0.2700092115998268
475000,4750.0,0.26998833552002904
476000,4760.0,0.26995967730879783
477000,4770.0,0.26993114277720454
478000,4780.0,0.2699660915136337
479000,4790.0,0.27001986861228944
480000,4800.0,0.2699624350667
481000,4810.0,0.2699488803744316
482000,4820.0,0.26991685301065443
483000,4830.0,0.26991108790040014
484000,4840.0,0.26991573184728623
485000,4850.0,0.26996280208230017
486000,4860.0,0.26993515580892563
487000,4870.0,0.2699690705537796
488000,4880.0,0.2699322670698166
489000,4890.0,0.26992604196071623
490000,4900.0,0.26991086080670357
491000,4910.0,0.26990087240934374
492000,4920.0,0.26990044191479684
493000,4930.0,0.2698564323782921
494000,4940.0,0.2698632577061653
495000,4950.0,0.2699023312330246
496000,4960.0,0.26992041379213333
497000,4970.0,0.2699140350520611
498000,4980.0,0.26988511085510253
499000,4990.0,0.26992122292518617
500000,5000.0,0.26990943402051926
501000,5010.0,0.2699049201607704
502000,5020.0,0.2699019542336464
503000,5030.0,0.2699068349599838
504000,5040.0,0.26993361800909044
505000,5050.0,0.26997625023126604
506000,5060.0,0.26998570799827576
507000,5070.0,0.2700034847855568
508000,5080.0,0.26998816907405854
509000,5090.0,0.2699215841293335
510000,5100.0,0.26989622205495833
511000,5110.0,0.269884113073349
512000,5120.0,0.26992041125893595
513000,5130.0,0.26991759836673734
514000,5140.0,0.2699307894706726
515000,5150.0,0.2699593570828438
516000,5160.0,0.2698862302303314
517000,5170.0,0.2699149776995182
518000,5180.0,0.26991431713104247
519000,5190.0,0.2699308669567108
520000,5200.0,0.26993816554546357
521000,5210.0,0.26990223973989486
522000,5220.0,0.2699089692533016
523000,5230.0,0.2699669620394707
524000,5240.0,0.2699343129992485
525000,5250.0,0.2699280741810799
526000,5260.0,0.26994634300470355
527000,5270.0,0.2699839919805527
528000,5280.0,0.269925075173378
529000,5290.0,0.2699457189440727
530000,5300.0,0.2700016751885414
531000,5310.0,0.2699791356921196
532000,5320.0,0.26998887181282044
533000,5330.0,0.2699618911743164
534000,5340.0,0.269953530728817
535000,5350.0,0.26994035094976426
536000,5360.0,0.2699930304288864
537000,5370.0,0.26997705549001694
538000,5380.0,0.2699441882967949
539000,5390.0,0.26994653210043906
540000,5400.0,0.2699437381327152
541000,5410.0,0.26992021963000296
542000,5420.0,0.2699041804671288
543000,5430.0,0.26990500539541246
544000,5440.0,0.2699074986577034
545000,5450.0,0.2699348784983158
546000,5460.0,0.26993411004543305
547000,5470.0,0.26993566781282424
548000,5480.0,0.26995583266019824
549000,5490.0,0.2699126935005188
550000,5500.0,0.2699292200803757
551000,5510.0,0.26989633530378343
552000,5520.0,0.2698936454951763
553000,5530.0,0.26993007212877274
554000,5540.0,0.2699398696422577
555000,5550.0,0.26996619075536726
556000,5560.0,0.26994791984558103
557000,5570.0,0.2699312835931778
558000,5580.0,0.269921193420887
559000,5590.0,0.26990456372499466
560000,5600.0,0.26990067422389985
561000,5610.0,0.26988431096076965
562000,5620.0,0.2698932573199272
563000,5630.0,0.2698701652884483
564000,5640.0,0.2698884038627148
565000,5650.0,0.26990379840135575
566000,5660.0,0.269879989027977
567000,5670.0,0.26986600160598756
568000,5680.0,0.26989482492208483
569000,5690.0,0.269891157746315
570000,5700.0,0.26989940702915194
571000,5710.0,0.26990625113248823
572000,5720.0,0.2699176049232483
573000,5730.0,0.26994763761758805
574000,5740.0,0.2699467277526855
575000,5750.0,0.26997167378664017
576000,5760.0,0.26999189496040343
577000,5770.0,0.26999433696269987
578000,5780.0,0.26996811866760256
579000,5790.0,0.269920324832201
580000,5800.0,0.26989626467227934
581000,5810.0,0.26985822468996046
582000,5820.0,0.26986822724342346
583000,5830.0,0.26988340526819227
584000,5840.0,0.2698846670985222
585000,5850.0,0.2699020054936409
586000,5860.0,0.26991319000720976
587000,5870.0,0.2699231630563736
588000,5880.0,0.26993642061948775
589000,5890.0,0.2699325896799564
590000,5900.0,0.2699460293352604
591000,5910.0,0.26993991181254384
592000,5920.0,0.26993564397096637
593000,5930.0,0.26994061172008516
594000,5940.0,0.26994654551148417
595000,5950.0,0.26992551654577257
596000,5960.0,0.26992325991392135
597000,5970.0,0.2699168875813484
598000,5980.0,0.26991877526044844
599000,5990.0,0.26990493267774585
600000,6000.0,0.26993504762649534
601000,6010.0,0.26996122896671293
602000,6020.0,0.2699362631142139
603000,6030.0,0.2699179708957672
604000,6040.0,0.2698983497917652
605000,6050.0,0.2698957070708275
606000,6060.0,0.26991687923669816
607000,6070.0,0.26989755898714063
608000,6080.0,0.2698990821838379
609000,6090.0,0.2698986342549324
610000,6100.0,0.26987035691738126
611000,6110.0,0.2698782517015934
612000,6120.0,0.2698872032761574
613000,6130.0,0.2698912936449051
614000,6140.0,0.26989197105169294
615000,6150.0,0.2698943728208542
616000,6160.0,0.2698873947560787
617000,6170.0,0.2699021454155445
618000,6180.0,0.269901160299778
619000,6190.0,0.26989505082368853
620000,6200.0,0.2699095022678375
621000,6210.0,0.2699254685640335
622000,6220.0,0.2699379625916481
623000,6230.0,0.2699298053979874
624000,6240.0,0.269896587729454
625000,6250.0,0.26991606652736666
626000,6260.0,0.2699340118467808
627000,6270.0,0.2699400252103806
628000,6280.0,0.26993154525756835
629000,6290.0,0.26993141025304795
630000,6300.0,0.2699388012290001
631000,6310.0,0.2699327477812767
632000,6320.0,0.2699401053786278
633000,6330.0,0.26991547405719757
634000,6340.0,0.2699125212430954
635000,6350.0,0.2699101096391678
636000,6360.0,0.26988728225231173
637000,6370.0,0.2698849540948868
638000,6380.0,0.26988734900951383
639000,6390.0,0.2699118795990944
640000,6400.0,0.26990847319364547
641000,6410.0,0.2698844555020332
642000,6420.0,0.26987058043479917
643000,6430.0,0.2698672676086426
644000,6440.0,0.26987686395645144
645000,6450.0,0.2699014782905579
646000,6460.0,0.269899325966835
647000,6470.0,0.26992600798606875
648000,6480.0,0.2699362921714783
649000,6490.0,0.2699165692925453
650000,6500.0,0.2699181091785431
651000,6510.0,0.2699274381995201
652000,6520.0,0.26992764115333556
653000,6530.0,0.2699442985653877
654000,6540.0,0.26994011908769605
655000,6550.0,0.2699684229493141
656000,6560.0,0.2699733404815197
657000,6570.0,0.2699652206897736
658000,6580.0,0.26993923231959344
659000,6590.0,0.26995481610298155
660000,6600.0,0.2699494868516922
661000,6610.0,0.26994081705808637
662000,6620.0,0.2699377065896988
663000,6630.0,0.26995004832744596
664000,6640.0,0.2699439626932144
665000,6650.0,0.26995104387402535
666000,6660.0,0.2699439623951912
667000,6670.0,0.26993318170309066
668000,6680.0,0.269930340051651
669000,6690.0,0.2699333134293556
670000,6700.0,0.2699300488829613
671000,6710.0,0.26992268055677415
672000,6720.0,0.26992859691381454
673000,6730.0,0.2699137532711029
674000,6740.0,0.26992676481604577
675000,6750.0,0.26990593403577806
676000,6760.0,0.2699060678482056
677000,6770.0,0.269915996491909
678000,6780.0,0.2699212047457695
679000,6790.0,0.269917476773262
680000,6800.0,0.26991151154041293
681000,6810.0,0.26990253627300265
682000,6820.0,0.269910589158535
683000,6830.0,0.26992771089076995
684000,6840.0,0.26992700904607775
685000,6850.0,0.2699138729274273
686000,6860.0,0.26989874988794327
687000,6870.0,0.269898384809494
688000,6880.0,0.2699197852611542
689000,6890.0,0.2699074763059616
690000,6900.0,0.2698874282836914
691000,6910.0,0.2698974055051804
692000,6920.0,0.26990086197853086
693000,6930.0,0.2699180823564529
694000,6940.0,0.2699064064025879
695000,6950.0,0.26989666372537613
696000,6960.0,0.2699111898243427
697000,6970.0,0.26990392833948135
698000,6980.0,0.26990229219198225
699000,6990.0,0.26990637242794036
700000,7000.0,0.2699089208245277
701000,7010.0,0.2699008736014366
702000,7020.0,0.2699060618877411
703000,7030.0,0.26990035593509676
704000,7040.0,0.2699037063121796
705000,7050.0,0.26989918649196626
706000,7060.0,0.26989821791648866
707000,7070.0,0.2698978568613529
708000,7080.0,0.26991024017333987
709000,7090.0,0.2699089726805687
710000,7100.0,0.26991730272769926
711000,7110.0,0.26991623431444167
712000,7120.0,0.26992123052477834
713000,7130.0,0.2699216668307781
714000,7140.0,0.26993063852190974
715000,7150.0,0.26994203418493273
716000,7160.0,0.26994465678930285
717000,7170.0,0.26992137789726256
718000,7180.0,0.269909086227417
719000,7190.0,0.26990358367562295
720000,7200.0,0.26992905616760254
721000,7210.0,0.2699294418096542
722000,7220.0,0.2699181005358696
723000,7230.0,0.26991410374641417
724000,7240.0,0.2699194893240929
725000,7250.0,0.26993119150400163
726000,7260.0,0.26993021339178086
727000,7270.0,0.2699334965646267
728000,7280.0,0.26992639124393464
729000,7290.0,0.26992354691028597
730000,7300.0,0.26993016093969346
731000,7310.0,0.26993289455771446
732000,7320.0,0.2699317023158073
733000,7330.0,0.2699254909157753
734000,7340.0,0.26992416054010393
735000,7350.0,0.26993457317352293
736000,7360.0,0.26993456900119783
737000,7370.0,0.269934101998806
738000,7380.0,0.2699283450841904
739000,7390.0,0.2699162971973419
740000,7400.0,0.2699184662103653
741000,7410.0,0.2699068658053875
742000,7420.0,0.26990181833505633
743000,7430.0,0.26990332201123235
744000,7440.0,0.26989671021699907
745000,7450.0,0.26989852339029313
746000,7460.0,0.26988994270563127
747000,7470.0,0.2699015358090401
748000,7480.0,0.26990949004888537
749000,7490.0,0.26991112232208253
750000,7500.0,0.26991140633821487
751000,7510.0,0.2699145010113716
752000,7520.0,0.26991506457328795
753000,7530.0,0.26991281419992447
754000,7540.0,0.2699128609895706
755000,7550.0,0.26991151839494704
756000,7560.0,0.2699061977863312
757000,7570.0,0.26991137459874154
758000,7580.0,0.2699107113480568
759000,7590.0,0.2698976148664951
760000,7600.0,0.2699049124121666
761000,7610.0,0.26990386068820954
762000,7620.0,0.26990059912204745
763000,7630.0,0.26989406257867815
764000,7640.0,0.2698972137272358
765000,7650.0,0.26990783482789993
766000,7660.0,0.26991217136383056
767000,7670.0,0.26989745706319807
768000,7680.0,0.26988927245140076
769000,7690.0,0.2698922184109688
770000,7700.0,0.2699049159884453
771000,7710.0,0.2699052742123604
772000,7720.0,0.26990328550338744
773000,7730.0,0.26990773230791093
774000,7740.0,0.26990671202540395
775000,7750.0,0.26990600675344467
776000,7760.0,0.26991270333528516
777000,7770.0,0.2699089205265045
778000,7780.0,0.2699079942703247
779000,7790.0,0.26990706488490107
780000,7800.0,0.2698953166604042
781000,7810.0,0.2698911166191101
782000,7820.0,0.2698951034247875
783000,7830.0,0.2698907643556595
784000,7840.0,0.2698980249464512
785000,7850.0,0.2699079042673111
786000,7860.0,0.2699066039919853
787000,7870.0,0.2699095544219017
788000,7880.0,0.2699094381928444
789000,7890.0,0.2699070742726326
790000,7900.0,0.26990298330783846
791000,7910.0,0.26990254342555997
792000,7920.0,0.26990251272916793
793000,7930.0,0.26989850133657456
794000,7940.0,0.26989251911640166
795000,7950.0,0.2698939654231072
796000,7960.0,0.26990081697702406
797000,7970.0,0.2698938935995102
798000,7980.0,0.2698966971039772
799000,7990.0,0.26989061027765276
800000,8000.0,0.2698892568051815
801000,8010.0,0.2698824834823608
802000,8020.0,0.2698883801698685
803000,8030.0,0.26988117784261706
804000,8040.0,0.269881611764431
805000,8050.0,0.2698864471912384
806000,8060.0,0.2698902432620525
807000,8070.0,0.2698902581632137
808000,8080.0,0.2698892290890217
809000,8090.0,0.26988900274038313
810000,8100.0,0.26988727241754534
811000,8110.0,0.26988359600305556
812000,8120.0,0.26988367080688475
813000,8130.0,0.26988365054130553
814000,8140.0,0.26989142924547194
815000,8150.0,0.26989311814308165
816000,8160.0,0.269895938038826
817000,8170.0,0.2698969566822052
818000,8180.0,0.2699035370349884
819000,8190.0,0.2699195659160614
820000,8200.0,0.2699178731441498
821000,8210.0,0.26990829199552535
822000,8220.0,0.26990075036883354
823000,8230.0,0.2698997667431831
824000,8240.0,0.26989984303712844
825000,8250.0,0.2699016484618187
826000,8260.0,0.2699020299315453
827000,8270.0,0.26990848779678345
828000,8280.0,0.2699086467921734
829000,8290.0,0.2699054083228111
830000,8300.0,0.26990468859672545
831000,8310.0,0.2699038779735565
832000,8320.0,0.26989379078149794
833000,8330.0,0.2698958623409271
834000,8340.0,0.26989984065294265
835000,8350.0,0.26990079164505004
836000,8360.0,0.2699109199643135
837000,8370.0,0.26991570234298706
838000,8380.0,0.2699075761437416
839000,8390.0,0.26990947872400284
840000,8400.0,0.2699106658995152
841000,8410.0,0.26991149425506594
